A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,class
0.293491288,5.6382341452938654e-2,0.0,0.6570760793398914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.021201809037095e-2,9.112716467620519e-2,0.23166151237585114,0.1796932350213001,0.16125308900024513,0.25392725021528373,0.20000296575873502,0.49153340847009064,0.4272660718572801,0.46547089739890346,0.5208487438711462,0.2276636003465184,0.1918746104530266,0.27691075404666066,0.2562472370120822,0.28885220906881803,0.41028426322902445,0.19025176550449843,0.3707326712580388,0.6210498998050569,0.5239483321114514,0.5202080714789828,0.67228669436108,0.26474593549110126,0.36810530907099664,0.22902751285153616,0.35003025838896074,0.6650994153875828,0.9772026222785095,0.7149154081591762,0.16075490128540626,0.47915990143447806,0.39229535201222776,0.7010594038808268,0.9367750811694848,0.6822044837827782,0.17146744146641194,0.5637908436256022,0.5239558662388614,0.9673742241820061,0.3008503846033367,0.7753332665839409,0.37695283086715975,0.9871128615135528,0.20663731533314905,0.92554711262056,0.3157341673936685,8.003685273958047e-2,0.29710053411449217,0.31953276873207936,1
0.489216407,8.266784208821354e-2,0.171965375,8.842947688947823e-2,0.0,0.0,0.0,0.0,0.0,6.890614936587535e-4,0.0,0.0,0.13192229807389894,2.345205062766069e-2,0.2739751730213508,0.1756337829467743,0.19293868408393852,0.23526208250636715,0.20744186338061102,0.35487861469693954,0.5482419988373444,0.2728032026256664,0.44513167570423157,0.1892043443244812,0.25511982770989916,0.20903527565519706,0.24450422640644912,0.24154159205634523,0.2311929211837017,0.2710747543144885,0.26345182506275905,0.4258979700143462,0.40985413129516607,0.34790936951190393,0.48114494460215873,0.20986317261778997,0.2519889436500697,0.22911529804500072,0.2624439301968372,0.701956523253335,0.9236991787281126,0.590185429689677,0.2967975451204541,0.346193755576021,0.5027089967440188,0.7243776673849625,0.8373890291431767,0.5806332142515526,0.20257529339234182,0.38674164004568395,0.40932826266325795,0.9390711461011515,0.5165975999151728,0.8078082887593602,0.6030772161578201,0.6953184090343525,0.4889873592671306,0.9160392972760995,0.5317552746792504,0.1980364885554124,7.945353675368616e-2,0.15348069866065425,1
0.203493295,0.0,5.1256344e-2,0.460300859758666,0.2413475090723043,1.672391556292702e-2,0.0,0.48109019355847665,5.89096546194481e-3,0.31543875138447075,0.0,9.479216112305966e-2,3.101781314198278e-5,8.771236771159112e-2,0.0,0.8525112972519315,0.5435807074718262,0.8069866896597817,0.8739160562436611,0.9908676709368551,0.6879189334593564,0.9012341634940854,1.0,0.20823926928546732,0.24313143539650792,0.23454213582733136,0.2566853768798216,0.46185473712286984,0.8443927552077819,7.249838926717968e-2,0.6711612465137483,0.5165993500657511,1.0,6.108522461713863e-2,0.7836823703766052,8.019547677436745e-2,0.21959404902897603,0.10111846383501427,0.1468243005510975,1.0,0.99919240945359,0.834078459174721,0.1625461787243402,0.9659253755422474,0.6316035568478877,0.8596654945028747,0.4037286082205408,0.6119274581518922,0.8847915066497347,0.46897473870707324,1.0,0.8263515484984202,0.24419407771857965,0.6998182679076419,0.28956431763599955,0.7251606755845396,0.19502765858498342,0.8316178561518905,0.24364146177011564,0.11839166717569335,1.0,0.3318784919548127,0
0.446503295,0.1757629306849708,0.234095999,0.1357470413605654,0.0,0.0,0.0,0.0,0.0,6.534451808353837e-3,0.0,0.0,0.0,3.5417940030691227e-3,0.42512256439705837,0.19190947517485862,0.19840692197257645,0.2503454780814976,0.22246454375631206,0.29211943194361967,0.2771865163238707,0.3089986335051047,0.31624435961255265,0.182366433684926,0.1835293324543403,0.2316524036475873,0.21510018144988344,0.2600099845493607,0.14085015190625547,0.3685763881620487,0.23864736084739951,0.34730622294664776,0.2032559052385743,0.3882607948420889,0.34025129043704866,0.21191792391941797,0.16198191925246808,0.27910937163420046,0.23011204145462005,0.7014761293703323,0.907397616854636,0.4892422976212614,0.2932623158011944,0.2851777336729238,0.2534577532019426,0.7170945841673824,0.7253950543289506,0.46570083233245135,0.20175794038793413,0.3168424206597891,0.19994460380492735,0.957727394401693,0.462309296226545,0.825203633895667,0.538820052198603,0.8768411902330899,0.3539028600819403,0.9379965406509861,0.4739672457258914,0.11725752189114173,3.9943183184989475e-2,0.18107829777153234,0
0.298494477,0.0,0.0,0.6592741167681071,0.17003562531236144,0.3153046161682978,0.0,0.0,2.8535012486074203e-3,3.701049369903687e-2,0.0,0.0,0.13518808569309268,0.18946491900636192,0.0,0.5054893444311059,0.4433635211039478,0.4780027982111201,0.5591519965081032,0.6464284484072161,0.6968879778156917,0.5285879582917564,0.7238761242270234,0.17152128127828972,0.2511480929018854,0.19166629854955325,0.2282058558689062,0.44235570064656904,0.6956570534886461,0.16614517890699373,0.5957691989498174,0.531459046360565,0.8092624294118422,0.21043163784082905,0.7188926209716298,0.12415988552098853,0.444237436804915,3.130027681934044e-2,0.26666472510191397,0.959627523279347,0.9867108082342726,0.7699750902739165,0.2500805997805837,0.6302415768855968,0.6398430767289465,0.89363598665373,0.6759772440910509,0.7099477829394366,0.7281686343056655,0.4826008260410187,0.8096137815869185,0.9512259931115993,0.31117339466507454,0.7706003347779214,0.3857334662666464,0.7723783418227638,0.2685879719523004,0.9156989512335434,0.3245700792449568,0.19426775672486588,1.0,0.4743027765879671,1
0.464814013,0.27154125240636495,5.9258958e-2,0.5781732018751996,0.24093863085574738,0.2719198367139585,7.09423e-4,5.040041114080652e-2,2.1059352154606335e-2,2.23572510017565e-2,8.2150579346807e-4,0.0,6.281692374179267e-2,8.435401233872657e-2,0.12959796676819907,0.1585616444573608,0.29463638872663034,0.17099526762552172,0.22804568408492687,0.32754522036551753,0.49956890709802154,0.26208313465241934,0.4089892652193865,0.25683672735730256,0.3614603039346662,0.23729974626769268,0.3368986034641006,0.3224788534506524,0.45292695792825993,0.20097334670086664,0.41176074647510336,0.4901086304263773,0.49054649378260506,0.3751235917356651,0.5612047854226769,0.2662761312083569,0.37920214734730584,0.22486046261268633,0.3554385399270978,0.5032248285712211,0.906526234243093,0.6299746044830572,0.3415771117819623,0.32924307976449696,0.4403704805807033,0.6504311511446569,0.6884250691626015,0.618383180020118,0.27338502007973375,0.45050938274793745,0.48116364424798913,0.8957851872197203,0.5145471809557679,0.7874930322817656,0.5877771596963076,0.8711450823796787,0.3708250556893004,0.9035243854348194,0.5122290829041146,0.1551000117285015,0.41189417599859374,0.4625099443227106,1
0.407628136,0.16449548154553068,0.12187051,0.5176405549598746,0.0,0.0,0.0,0.0,0.0,4.790767898131277e-3,0.0,0.0,4.526626580080253e-3,6.99892792319312e-3,0.2836332157148923,0.10752189123105621,0.16464072600735524,0.1745811717093421,0.14274127019676247,0.23105530372303043,0.26895576794453485,0.24668272814002976,0.2644616845823858,0.1399447558844752,0.16010102053866132,0.195804534852602,0.1714166069357156,0.15967215477820876,0.21656385226702585,0.17314566028210487,0.20067581947685292,0.2526553973736036,0.2442006444841894,0.2389242565251877,0.28585245492569655,0.13922258121508238,0.14238953664633955,0.2081089783617843,0.16475239155957994,0.6288524466698338,0.91744851567023,0.6320873741569053,0.37159008334109395,0.22570454775885782,0.24573790004454246,0.6812563945882006,0.7214243439437433,0.5851897415452755,0.32399736728974177,0.23125968542238656,0.24639090032602362,0.9430293206403205,0.4286361785362962,0.8384333843171882,0.4841453933714153,0.8640014568444614,0.3278913998097963,0.928789080792145,0.43699045434764333,9.435046361885682e-2,0.3013611963494748,0.15375400090213423,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3329087965377863e-4,0.0,2.6826465004662064e-4,0.0,0.0,0.0,0.13288802221301213,0.0,0.0,0.0,0.1016712060640638,0.0,0.0,0.0,0.11222209109758333,0.0,3.845010065613645e-2,9.557622976104937e-2,0.10813213413002927,6.639412850018023e-2,0.14474429705531208,0.21486755591713005,0.12059116624457182,0.19358926666927978,3.85059069727783e-2,0.10696145370248258,0.11412997098143363,7.107267477778122e-2,0.0,0.0,0.0,0.0,0.0,0.0,0.7447108377993057,0.8856312110099378,0.910564450886646,0.27079357441883406,0.13134430707018793,0.21434936994103546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.0,0.0,0.430444151,0.8258890698840256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0212628107564924e-2,0.0,8.847432689553025e-3,0.0,0.0,0.0,0.13288802221301213,0.0,0.0,0.0,0.1016712060640638,0.0,0.0,0.0,0.11222209109758333,0.0,0.4876201629909374,0.6643748245427159,0.2519937549695946,0.6140947517053739,0.6162633237584949,0.9472938421957959,0.22488413561324858,0.8371457943573019,0.18152218927556624,0.31124863744746034,0.16598656629355998,0.2622113491143541,0.0,0.0,0.0,0.0,0.0,0.0,0.9500667845481054,0.926327248964296,0.6877868437046297,0.2522673596716351,0.5595256649072533,0.9471365395896237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.817622232,0.25123408921537976,6.4469224e-2,0.12555606613924433,0.0,0.0,0.0,0.0,0.0,1.5269039363390123e-2,0.0,0.0,0.0,1.5154933828721344e-2,0.45133249433194966,0.1755264498746127,0.23040999715133437,0.2182493014754589,0.2200374274807153,0.6109287356620807,0.5447478893630767,0.5486105482771978,0.6513117513696315,0.21669145293747646,0.22280453895488234,0.25215047028542753,0.25714656837403616,0.24219644249278463,0.17985383522015905,0.3132955841163009,0.24254257164302317,0.699323429817126,0.47631010967038145,0.6531169050777468,0.7117911715183369,0.22996229741096325,0.19885232758710794,0.2797727414634241,0.258415656550595,0.6985267802155808,0.9752170367673632,0.7838831673425454,0.20859587161579624,0.5955537411739446,0.5001891410441959,0.7388728885533034,0.9225414506007381,0.7570010861145435,0.10349105078005233,0.6348438846143698,0.4761111480297051,0.9779173480433899,0.829087579693218,0.8223922143794415,0.9900426747985343,0.7219349526011105,0.7871091672689268,0.953315472439892,0.8539667254899044,0.3906922439879146,0.29510801668927694,0.44452214843321425,1
0.280018855,8.585535368753368e-2,0.207259757,0.40170729001958677,0.17148964435867117,2.5440571228107973e-3,0.0,1.2534409907814707e-2,1.1294328947963287e-2,0.0,0.0,0.0,5.690748026865228e-3,4.515437964557916e-3,0.9121403688949276,9.930070111248238e-2,9.882542932935612e-2,0.1953949897707672,0.11381221251988304,0.17232642613824192,0.1146269768218277,0.24264025518098623,0.17247039910301193,0.11467307694221797,7.42506127615391e-2,0.20455262165782795,0.12168519116313213,0.14885189918796757,0.12617891027145403,0.23143274440933007,0.15557352036321814,0.2218303728952085,0.16604443382296738,0.2527867733277238,0.23173547365423455,0.13274035229610529,0.12351800215932153,0.21085197467270242,0.15246119265777303,0.6262116741344411,0.9058866002582883,0.5467668449964556,0.3654769755193408,0.16865057150611545,0.10354640986871248,0.6792199408326378,0.7472002320318482,0.519917239202414,0.2965284989780944,0.20232203964825277,0.1646284697569934,0.855955042508452,0.3244039910114668,0.7369673202882874,0.3783722337777384,0.6056548661171308,0.3213234433806007,0.8493496814652637,0.3282658057709367,0.316356239558309,0.25906176314997403,0.5852538112663397,0
0.798322826,7.654737099945436e-2,0.0,0.38629904812123594,0.0,0.0,0.0,0.0,0.0,2.3314124962471946e-4,0.0,0.0,0.0,2.258585541629624e-4,0.35438881565713926,2.413982835786948e-2,9.635861193549304e-2,0.11546542917532279,5.2149610149778806e-2,0.10329508029691732,0.22882529298183088,0.125048900189476,0.1495189152683119,2.854839507590925e-2,9.712751764649365e-2,0.10227868951587295,5.622764483834913e-2,3.427420920153146e-2,6.045457807331248e-2,0.13081960924762046,4.888816434502106e-2,0.12981905421435216,0.150585690352978,0.1453638594826886,0.15686702181794784,3.349018870428061e-2,6.218992430345414e-2,0.13223885910995353,5.0175699509297074e-2,0.686504614034331,0.8945463739142759,0.829318882811509,0.617427605023736,0.10085605195103838,0.2096521570093919,0.711335135809518,0.7722410648069072,0.8244107475058979,0.5523178904954184,0.11788415922438085,0.14979389510606894,0.9794056616350205,0.8082873919658305,0.8500644515642143,0.9352051842442548,0.6806841066753716,0.8151044880335073,0.9369237889485194,0.848397107961028,0.631057292692897,0.21490260225024882,0.4297946669288455,1
0.861645002,0.22964553618699057,4.4505151e-2,0.1208661781044194,0.0,0.0,0.0,0.0,0.0,1.9561386203040304e-3,0.0,0.0,0.0,2.0460572515205245e-3,0.11662371267040901,8.308374615326927e-2,0.2311947824101102,0.11821941655687447,0.1454891679039509,0.314868949260545,0.5602545767741666,0.22532917305729808,0.41621866710871125,8.979647561965808e-2,0.24497739626303255,0.10629082861695242,0.15689887356973325,0.10233039915304444,0.18925796181453444,0.11829372866159925,0.14960852468510866,0.3540220585568756,0.4456288506692581,0.23130789749185646,0.44169842128824727,9.123010043249752e-2,0.20176746001742593,0.1229178123009288,0.14889490628582092,0.7218223899376256,0.9533459172442252,0.8782741515824684,0.3542275670499795,0.3069699135651629,0.5143459425361885,0.7481201453848961,0.9109186122611509,0.8847515077385747,0.2581218417797988,0.3213186987137656,0.4453602469422275,0.9849589410831829,0.8674812846987963,0.9153316860115128,0.9374110960096267,0.7650689107558789,0.7827231272881514,0.972389851263883,0.8822930425680126,0.399044856419265,0.2857679072014906,0.28533660407022304,1
1.0,0.10937456132966918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17628519978475457,8.480285621561105e-3,3.781971964961346e-2,0.12497770089379916,1.9663444191263053e-2,5.0158991129984544e-2,8.442153070902106e-2,0.1232129387150927,6.491302216203099e-2,8.674150238114168e-3,3.7887122580086786e-2,0.1056937026990681,1.9846291852141783e-2,1.0900419814402738e-2,3.6021245242917692e-3,0.14528055509302149,9.04663711956952e-3,6.191066070985555e-2,2.6927727700522607e-2,0.14275786620404016,5.695109274051577e-2,9.34873956701816e-3,5.00169008340889e-3,0.13551603823115077,9.342138771281722e-3,0.7208227529698702,0.9219115710883432,0.9296061341555645,0.45786486118447833,4.9132702792417465e-2,7.71735793851612e-2,0.7420363696506526,0.8281751319137821,0.9203512555453899,0.3882313243389563,5.631293081133031e-2,2.6139477211374336e-2,0.9916304807007936,1.0,0.9958185529246699,1.0,0.6949928677403076,1.0,0.9956917272236073,1.0,0.620110181514615,0.21238774415186076,0.34772921950167546,0
0.449317457,9.938462716828393e-2,0.18764236,0.4551728108308936,0.24203188190785146,0.26890632413879634,3.099344e-3,2.2740510575626656e-2,3.3220057842577005e-2,0.0,0.0,0.0,0.0,0.0,0.22913154645928424,0.14184983441832333,0.13659113592718136,0.2242436322416898,0.16102929242672284,0.5500243388964177,0.3794367484293595,0.5464283260251339,0.5543955420659392,0.2955574521016126,0.17304679138846107,0.3578676426020559,0.30758709819649815,0.28889116695911926,0.23420351583614132,0.33210154258704755,0.2974907443499734,0.7583921354849363,0.4470026687866664,0.7488783842641713,0.7442458248084002,0.29707602115486853,0.18173647000290372,0.3639758458470817,0.3054703305348299,0.5868096442508535,0.971279553472626,0.8132544316832991,0.15579770926233533,0.5361792616074794,0.34837532583316094,0.6760910056097182,0.8201932014393586,0.7797354975248318,6.580546495776525e-2,0.6884715176061602,0.44678260330266023,0.982391064123321,0.4535433007056272,0.8857489575790446,0.5051529060971237,0.7192190515532498,0.4341826419607695,0.9581334360234219,0.46693044772910325,0.10668968360673188,0.6231088119546196,0.6108619475391497,1
0.0,0.0,0.936624305,0.0,0.1251092718018924,0.0,0.0,5.822216734408264e-3,0.0,0.0,0.0,8.338858358623084e-3,0.0,1.5719363574291084e-2,0.0,0.0,0.0,0.13288802221301213,0.0,0.0,0.0,0.1016712060640638,0.0,0.0,0.0,0.11222209109758333,0.0,0.12319688177445051,0.2963238652198624,6.0036025639452845e-2,0.2086082242383715,0.3630725668281041,0.5981012299363233,0.13875952258047883,0.509120990411457,9.816397786043117e-2,0.30544187184215843,7.57442719685066e-2,0.19355238365884475,0.0,0.0,0.0,0.0,0.0,0.0,0.7392142594527178,0.8630829098384009,0.8386868428447,0.4825681344105972,0.3295364311586566,0.5979052368649188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
