A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,class
0.14105378704720095,0.2509363295880149,0.29462508294625084,0.24735449735449744,0.37135922330097093,0.3781446540880503,0.2226666666666667,0.3504273504273504,0.34970364098221846,0.21745057941376963,0.14105378704720095,0.1481171548117155,0.15325670498084293,0.18897637795275596,0.15488867376573093,0.15757575757575748,0.18191721132897606,0.1297640653357532,0.12155745489078823,8.727514990006663e-2,0.14105378704720095,0.19727891156462582,0.15532178217821788,0.2303206997084548,0.2876506024096385,0.3535580524344569,0.19259259259259257,0.2675736961451246,0.2890922959572845,0.18974042027194077,0.14105378704720095,0.27006845052893597,0.2671275927089881,0.30714791224345367,0.3781174577634754,0.39221272554605896,0.3081570996978852,0.39190283400809717,0.4563820018365474,0.33489932885906043,2
0.3018660812294182,0.5123595505617977,0.4863968148639681,0.5132275132275133,0.6140776699029127,0.613993710691824,0.492,0.6094017094017093,0.6519898391193903,0.4935241990456714,0.3018660812294182,0.4493723849372385,0.5108556832694765,0.5286839145106861,0.5372700871248791,0.5373737373737374,0.5130718954248367,0.4809437386569873,0.5242165242165243,0.46502331778814127,0.3018660812294182,0.33889919604205315,0.3224009900990099,0.36851311953352767,0.4307228915662651,0.4794007490636704,0.3395061728395062,0.4126984126984127,0.4446987032799389,0.36032138442521633,0.3018660812294182,0.40696950840074675,0.44500314267756125,0.4069355980184006,0.45695897023330645,0.4169040835707503,0.3972809667673716,0.4445344129554656,0.46831955922865026,0.3825503355704698,2
0.12184412733260151,0.33857677902621713,0.3954877239548772,0.3617724867724868,0.5145631067961165,0.5495283018867925,0.3053333333333334,0.4897435897435897,0.5402201524132091,0.38718473074301296,0.12184412733260151,0.22259414225941423,0.25415070242656446,0.30258717660292467,0.28944820909970964,0.2868686868686868,0.2625272331154684,0.24682395644283123,0.282051282051282,0.23717521652231838,0.12184412733260151,0.23067408781694496,0.2660891089108911,0.2892128279883382,0.4118975903614458,0.4786516853932585,0.22654320987654322,0.3582766439909296,0.40503432494279173,0.30160692212608164,0.12184412733260151,0.29869321717485997,0.4487743557510999,0.3312101910828026,0.48189863234111024,0.5175688509021843,0.33685800604229604,0.49230769230769234,0.5674931129476585,0.5040268456375839,2
7.793633369923168e-2,0.20374531835205986,0.23888520238885197,0.21362433862433866,0.3268608414239482,0.3584905660377358,0.18133333333333335,0.30256410256410254,0.3226079593564775,0.18541240627130198,7.793633369923168e-2,0.11213389121338913,0.1500638569604087,0.15185601799775028,0.1742497579864473,0.19090909090909086,0.1263616557734206,0.13793103448275862,0.15669515669515663,0.11725516322451696,7.793633369923168e-2,0.14780457637600494,0.1367574257425743,0.1830903790087464,0.25451807228915657,0.31460674157303375,0.13456790123456788,0.2244897959183673,0.24256292906178487,0.14709517923362186,7.793633369923168e-2,0.18606098319850656,0.25644248900062855,0.21302193913658884,0.3177795655671761,0.33238366571699907,0.20317220543806647,0.31740890688259116,0.3728191000918274,0.2906040268456376,2
0.25137211855104286,0.4029962546816479,0.3039150630391506,0.3822751322751323,0.4336569579288026,0.43553459119496857,0.36400000000000005,0.447008547008547,0.4555461473327688,0.3040218132242672,0.25137211855104286,0.31715481171548116,0.2452107279693487,0.3835770528683914,0.27492739593417237,0.2474747474747475,0.35729847494553385,0.24682395644283123,0.23836657169990505,0.19586942038640903,0.25137211855104286,0.29684601113172543,0.24133663366336633,0.3107871720116618,0.3531626506024096,0.3602996254681648,0.2938271604938272,0.35903250188964464,0.35011441647597247,0.28121137206427693,0.25137211855104286,0.3391412570006223,0.3714644877435575,0.3418259023354565,0.3942075623491552,0.39221272554605896,0.3361027190332326,0.3781376518218624,0.4242424242424243,0.3483221476510068,2
0.18386388583973653,0.3820224719101123,0.41074983410749827,0.380952380952381,0.511326860841424,0.5188679245283018,0.35200000000000004,0.5188034188034188,0.5325994919559695,0.38241308793456036,0.18386388583973653,0.3397489539748954,0.38952745849297576,0.4150731158605174,0.42207163601161674,0.40101010101010093,0.3867102396514161,0.39110707803992734,0.4131054131054131,0.36309127248501,0.18386388583973653,0.2566481137909709,0.22029702970297035,0.3020408163265306,0.38629518072289154,0.4808988764044944,0.25740740740740736,0.3514739229024943,0.3996948893974065,0.2750309023485785,0.18386388583973653,0.2874922215308027,0.3702074167190446,0.2937013446567587,0.3974255832662912,0.4007597340930675,0.27870090634441086,0.39028340080971663,0.4453627180899909,0.3953020134228188,2
0.10043907793633372,0.28764044943820216,0.3921698739216987,0.3181216931216932,0.5000000000000001,0.520440251572327,0.244,0.43589743589743585,0.4919559695173582,0.3442399454669393,0.10043907793633372,0.18661087866108794,0.27330779054916987,0.2744656917885264,0.32720232333010657,0.35353535353535354,0.25054466230936817,0.2858439201451905,0.31718898385565053,0.26582278481012656,0.10043907793633372,0.15893630179344465,0.21596534653465352,0.21457725947521863,0.3283132530120482,0.4134831460674157,0.16481481481481478,0.28117913832199537,0.3218916857360793,0.23918417799752786,0.10043907793633372,0.20161792159303055,0.30861093651791327,0.27388535031847144,0.3781174577634754,0.4624881291547958,0.2824773413897281,0.38299595141700404,0.47658402203856753,0.38053691275167784,2
0.10263446761800223,0.18202247191011228,0.21698739216987392,0.18849206349206352,0.279126213592233,0.29952830188679247,0.16866666666666666,0.26068376068376065,0.2726502963590178,0.1724608043626449,0.10263446761800223,0.11548117154811716,0.12196679438058747,0.14285714285714285,0.12003872216844144,0.12121212121212122,0.13507625272331167,0.10072595281306713,9.686609686609685e-2,7.794803464357096e-2,0.10263446761800223,0.150278293135436,0.13737623762376236,0.1848396501457726,0.2492469879518072,0.32659176029962544,0.14444444444444446,0.21995464852607705,0.24485125858123558,0.16316440049443756,0.10263446761800223,0.1991288114499067,0.2118164676304211,0.22929936305732487,0.30490748189863226,0.3295346628679962,0.22280966767371604,0.30607287449392717,0.36547291092745643,0.26778523489932893,2
0.18551042810098797,0.35730337078651675,0.3616456536164565,0.36574074074074076,0.4579288025889968,0.4732704402515723,0.338,0.4487179487179487,0.47586790855207456,0.3435582822085889,0.18551042810098797,0.23933054393305442,0.23690932311621968,0.3082114735658043,0.26331074540174254,0.25252525252525254,0.2777777777777778,0.21778584392014516,0.23456790123456792,0.19120586275816118,0.18551042810098797,0.21335807050092762,0.1868811881188119,0.2559766763848397,0.30948795180722893,0.37902621722846447,0.22654320987654322,0.28949357520786084,0.3234172387490465,0.23609394313967869,0.18551042810098797,0.283758556316117,0.4142049025769956,0.30997876857749473,0.42156074014481093,0.4767331433998101,0.3096676737160121,0.4129554655870446,0.4793388429752066,0.414765100671141,2
3.896816684961578e-2,7.041198501872649e-2,0.17186463171864627,8.465608465608465e-2,0.18689320388349515,0.20833333333333334,6.1333333333333385e-2,0.1538461538461538,0.17696867061812024,0.13292433537832316,3.896816684961578e-2,0.0,8.301404853128992e-2,0.0,4.356243949661185e-2,5.8585858585858526e-2,0.0,1.5426497277676964e-2,1.3295346628679974e-2,2.2651565622917928e-2,3.896816684961578e-2,7.730364873222016e-2,0.1287128712871287,0.10962099125364434,0.18825301204819275,0.23146067415730337,6.66666666666666e-2,0.15268329554043836,0.17315026697177718,0.1440049443757726,3.896816684961578e-2,8.960796515245807e-2,0.13953488372093023,0.12314225053078559,0.19066773934030562,0.24596391263057932,0.12386706948640477,0.18704453441295546,0.24426078971533519,0.18389261744966448,2
5.15916575192097e-2,0.15655430711610477,0.24220305242203047,0.2023809523809524,0.33737864077669905,0.404874213836478,0.16,0.2948717948717949,0.35986452159187127,0.2351738241308793,5.15916575192097e-2,9.958158995815898e-2,0.13984674329501914,0.18447694038245224,0.1887705711519846,0.22424242424242422,0.17755991285403053,0.17150635208711426,0.22697056030389365,0.17988007994670216,5.15916575192097e-2,0.14409400123685837,0.15779702970297035,0.21632653061224488,0.3102409638554217,0.41797752808988764,0.15,0.25094482237339377,0.3234172387490465,0.20333745364647723,5.15916575192097e-2,0.18170504044803984,0.2828409805153991,0.22222222222222227,0.35237329042638776,0.3931623931623932,0.21148036253776437,0.345748987854251,0.4224058769513316,0.3288590604026846,2
0.18166849615806802,0.39625468164794003,0.4193762441937624,0.4027777777777778,0.5234627831715211,0.5495283018867925,0.35000000000000003,0.5128205128205128,0.5580016934801016,0.3919563735514655,0.18166849615806802,0.3129707112970711,0.3767560664112388,0.3914510686164229,0.3949661181026138,0.3979797979797979,0.332244008714597,0.3366606170598911,0.3570750237416904,0.324450366422385,0.18166849615806802,0.29313543599257885,0.23205445544554462,0.33994169096209914,0.40286144578313254,0.4689138576779026,0.2975308641975309,0.383219954648526,0.42639206712433253,0.28800988875154515,0.18166849615806802,0.33416303671437464,0.45883092394720304,0.3517338995046002,0.493161705551086,0.4824311490978158,0.35876132930513593,0.49797570850202433,0.5518824609733701,0.4604026845637584,2
0.10482985729967072,0.3640449438202246,0.45255474452554745,0.38888888888888895,0.5962783171521037,0.6320754716981133,0.334,0.5598290598290598,0.607112616426757,0.41854124062713016,0.10482985729967072,0.32468619246861924,0.45785440613026823,0.42407199100112486,0.5140367860600195,0.512121212121212,0.3976034858387799,0.4727767695099817,0.5194681861348528,0.47168554297135246,0.10482985729967072,0.20470006184291897,0.2747524752475248,0.2658892128279884,0.40210843373493976,0.48539325842696635,0.2024691358024691,0.346182917611489,0.4019832189168573,0.31149567367119907,0.10482985729967072,0.2520224019912881,0.39849151477058453,0.27317763623496116,0.42880128720836685,0.4577397910731244,0.2643504531722054,0.417004048582996,0.49035812672176315,0.4161073825503356,2
0.23984632272228323,0.444194756554307,0.44127405441274054,0.4312169312169313,0.5339805825242718,0.5251572327044024,0.3953333333333333,0.5205128205128206,0.541913632514818,0.38513974096796183,0.23984632272228323,0.3179916317991632,0.34802043422733075,0.39370078740157477,0.38141335914811236,0.3808080808080808,0.3496732026143791,0.31034482758620685,0.33998100664767333,0.268487674883411,0.23984632272228323,0.2572665429808286,0.2023514851485149,0.29970845481049563,0.3471385542168674,0.4404494382022472,0.2845679012345679,0.3560090702947845,0.40655987795575893,0.3306551297898641,0.23984632272228323,0.34909769757311765,0.5267127592708988,0.37225760792639784,0.49959774738535795,0.5593542260208927,0.39350453172205435,0.5044534412955466,0.578512396694215,0.5436241610738255,2
0.1262349066959385,0.38876404494382016,0.4751161247511613,0.4100529100529101,0.5962783171521037,0.6446540880503144,0.35333333333333333,0.5623931623931624,0.6282811176968671,0.4594410361281527,0.1262349066959385,0.3263598326359833,0.5172413793103449,0.4105736782902137,0.5324298160697,0.5424242424242424,0.40305010893246185,0.498185117967332,0.5375118708452041,0.513657561625583,0.1262349066959385,0.2102659245516388,0.27660891089108913,0.2641399416909621,0.3825301204819277,0.4659176029962547,0.21419753086419754,0.34996220710506426,0.3989321128909229,0.3201483312731768,0.1262349066959385,0.23024268823895458,0.42174732872407295,0.23920736022646855,0.4239742558326629,0.4719848053181387,0.23564954682779451,0.4080971659919029,0.48025711662075304,0.4342281879194631,2
0.10153677277716797,0.18052434456928831,0.25348374253483735,0.1818783068783069,0.29449838187702265,0.3168238993710692,0.15466666666666665,0.27008547008547007,0.2972057578323454,0.21949556918882068,0.10153677277716797,0.10627615062761506,0.17560664112388247,0.1293588301462317,0.17037754114230402,0.1848484848484848,0.11764705882352951,0.13067150635208713,0.14339981006647676,0.13057961359093936,0.10153677277716797,0.13110698824984537,0.15222772277227722,0.1620991253644315,0.2191265060240964,0.25917602996254685,0.12777777777777777,0.1972789115646258,0.22273073989321124,0.19653893695920893,0.10153677277716797,0.15805849408836342,0.257071024512885,0.1924982307147913,0.3000804505229283,0.3694207027540361,0.19259818731117825,0.2850202429149798,0.3526170798898073,0.28523489932885904,2
0.1355653128430297,0.30037453183520596,0.38420703384207033,0.31150793650793657,0.44822006472491915,0.4693396226415094,0.274,0.4333333333333333,0.46316680779000846,0.3565098841172461,0.1355653128430297,0.2292887029288703,0.3109833971902938,0.31833520809898763,0.3378509196515006,0.3696969696969697,0.29193899782135074,0.2949183303085299,0.32573599240265905,0.29980013324450366,0.1355653128430297,0.19727891156462582,0.22710396039603967,0.24548104956268224,0.32756024096385544,0.3917602996254682,0.2111111111111111,0.31065759637188206,0.36003051106025924,0.29728059332509277,0.1355653128430297,0.22339763534536403,0.387806411062225,0.2554847841472046,0.39903459372485917,0.47958214624881296,0.24999999999999994,0.37489878542510124,0.4389348025711663,0.374496644295302,2
0.137211855104281,0.2329588014981273,0.2508294625082946,0.23544973544973552,0.32524271844660196,0.3482704402515723,0.21133333333333337,0.31282051282051276,0.3386960203217612,0.2324471710974778,0.137211855104281,0.18912133891213395,0.22286079182630908,0.24859392575928005,0.2575024201355276,0.2676767676767677,0.22331154684095866,0.22232304900181485,0.24501424501424504,0.1918720852764823,0.137211855104281,0.21150278293135436,0.2091584158415842,0.2402332361516035,0.3230421686746988,0.3880149812734083,0.195679012345679,0.3038548752834467,0.33943554538520204,0.24351050679851674,0.137211855104281,0.2283758556316117,0.27027027027027023,0.2569002123142251,0.33628318584070793,0.38081671415004753,0.2454682779456193,0.32874493927125514,0.3930211202938476,0.2959731543624161,2
0.1223929747530187,0.397752808988764,0.4160583941605839,0.4437830687830688,0.6067961165048543,0.6210691823899371,0.3846666666666667,0.5213675213675213,0.5732430143945809,0.3728698023176551,0.1223929747530187,0.3263598326359833,0.4022988505747126,0.4195725534308211,0.43562439496611816,0.38686868686868686,0.4139433551198257,0.4228675136116152,0.439696106362773,0.40373084610259824,0.1223929747530187,0.2609771181199752,0.24443069306930693,0.3177842565597668,0.42695783132530124,0.5123595505617978,0.2524691358024691,0.3779289493575207,0.41952707856598015,0.25587144622991354,0.1223929747530187,0.328562538892346,0.44940289126335636,0.35668789808917206,0.4851166532582462,0.49287749287749294,0.36404833836858,0.5068825910931175,0.5941230486685033,0.5154362416107382,2
0.19868276619099895,0.345318352059925,0.3662906436629064,0.33201058201058203,0.44579288025889974,0.45047169811320753,0.31466666666666665,0.46410256410256406,0.4919559695173582,0.39672801635991817,0.19868276619099895,0.2602510460251046,0.2777777777777778,0.31721034870641174,0.30106485963213947,0.304040404040404,0.29520697167755994,0.26134301270417426,0.26685660018993357,0.22318454363757487,0.19868276619099895,0.2572665429808286,0.2691831683168317,0.28338192419825076,0.37801204819277107,0.41048689138576777,0.2561728395061728,0.3628117913832199,0.37223493516399686,0.28491965389369595,0.19868276619099895,0.3067828251400124,0.4123192960402262,0.33616418966737444,0.4658085277554304,0.51661918328585,0.3247734138972809,0.442914979757085,0.5050505050505051,0.3966442953020134,2
0.17069154774972553,0.3722846441947565,0.4153948241539482,0.38029100529100535,0.5008090614886731,0.5353773584905661,0.3466666666666667,0.4982905982905983,0.5300592718035563,0.40558963871847303,0.17069154774972553,0.28033472803347287,0.3109833971902938,0.3914510686164229,0.36495643756050344,0.3989898989898989,0.3649237472766885,0.3284936479128856,0.3646723646723647,0.313124583610926,0.17069154774972553,0.2498453927025355,0.26113861386138615,0.30495626822157434,0.3983433734939759,0.4786516853932585,0.27098765432098765,0.38851095993953133,0.4431731502669717,0.3504326328800989,0.17069154774972553,0.3042937149968886,0.4820867379006914,0.3389950460014155,0.504424778761062,0.5745489078822412,0.33761329305135945,0.4890688259109312,0.5619834710743803,0.48389261744966444,2
0.15532381997804606,0.3558052434456928,0.3490378234903782,0.34589947089947093,0.48220064724919104,0.4889937106918239,0.30866666666666664,0.4683760683760683,0.48094834885690085,0.3217450579413769,0.15532381997804606,0.2677824267782427,0.32822477650063864,0.34083239595050624,0.3765730880929333,0.37575757575757573,0.3006535947712418,0.3330308529945553,0.3694207027540361,0.32178547634910054,0.15532381997804606,0.2121212121212121,0.20668316831683173,0.24606413994169096,0.3207831325301205,0.3610486891385768,0.21296296296296297,0.3030990173847316,0.31273836765827606,0.2305315203955501,0.15532381997804606,0.26260112009956443,0.3306096794468888,0.2894550601556972,0.37087691069991946,0.4064577397910732,0.290785498489426,0.3716599190283401,0.43342516069788806,0.35973154362416104,2
0.12733260153677275,0.37752808988764036,0.3324485733244857,0.40674603174603174,0.5218446601941747,0.6014150943396226,0.33666666666666667,0.4581196581196581,0.5317527519051651,0.32379004771642805,0.12733260153677275,0.2845188284518829,0.3767560664112388,0.35433070866141736,0.4065827686350436,0.4141414141414141,0.3126361655773421,0.3620689655172414,0.4159544159544159,0.38574283810792803,0.12733260153677275,0.22758194186765615,0.25804455445544555,0.2897959183673469,0.411144578313253,0.5153558052434457,0.2228395061728395,0.35903250188964464,0.43173150266971777,0.28800988875154515,0.12733260153677275,0.27878033602986935,0.382149591451917,0.3043170559094126,0.415929203539823,0.4681861348528015,0.28851963746223563,0.405668016194332,0.48943985307621674,0.4234899328859061,2
0.23435784851811198,0.3408239700374531,0.25945587259455866,0.3287037037037038,0.3527508090614887,0.3592767295597484,0.30400000000000005,0.3726495726495726,0.38780694326841664,0.24744376278118607,0.23435784851811198,0.30962343096234307,0.23946360153256707,0.4296962879640045,0.32333010648596333,0.33030303030303027,0.4074074074074074,0.29673321234119776,0.3105413105413105,0.22651565622918046,0.23435784851811198,0.31539888682745826,0.33353960396039606,0.3405247813411079,0.4585843373493976,0.4958801498127341,0.30246913580246915,0.42857142857142855,0.4424103737604881,0.33003708281829425,0.23435784851811198,0.31736154324828875,0.31112507856693905,0.34536447275300786,0.38213998390989534,0.3580246913580247,0.34592145015105735,0.38299595141700404,0.4031221303948577,0.28187919463087246,2
0.10812294182217347,0.2621722846441947,0.3032514930325149,0.29960317460317465,0.4223300970873787,0.4834905660377358,0.24666666666666667,0.37350427350427345,0.43353090601185434,0.2685753237900477,0.10812294182217347,0.17656903765690382,0.18901660280970622,0.26321709786276715,0.25943852855759925,0.28181818181818175,0.2342047930283225,0.22232304900181485,0.2602089268755936,0.18587608261159222,0.10812294182217347,0.24737167594310452,0.24876237623762376,0.3020408163265306,0.44804216867469876,0.5408239700374532,0.23456790123456792,0.3809523809523809,0.42257818459191454,0.2521631644004945,0.10812294182217347,0.3092719352831363,0.4135763670647391,0.3481953290870489,0.4883346741753822,0.4947768281101615,0.34969788519637457,0.49716599190283406,0.5794306703397613,0.46778523489932883,2
0.0,6.142322097378266e-2,0.17916390179163905,9.656084656084657e-2,0.20307443365695793,0.2366352201257862,5.866666666666672e-2,0.15811965811965809,0.20575783234546988,0.14723926380368096,0.0,4.100418410041854e-2,0.14367816091954022,0.1057367829021372,0.15295256534365928,0.1757575757575757,9.041394335511978e-2,0.12431941923774954,0.16714150047483375,0.14990006662225175,0.0,0.11255411255411252,0.1528465346534654,0.18775510204081636,0.2966867469879518,0.40374531835205996,0.112962962962963,0.22902494331065756,0.3051106025934401,0.18788627935723118,0.0,9.769757311761047e-2,0.18667504714016345,0.13729653220099083,0.24456958970233303,0.2915479582146249,0.12688821752265855,0.23481781376518215,0.29752066115702486,0.23221476510067116,2
0.11525795828759602,0.25842696629213474,0.32183145321831447,0.27711640211640215,0.4352750809061489,0.4992138364779874,0.238,0.4076923076923077,0.4589331075359865,0.2958418541240627,0.11525795828759602,0.21004184100418408,0.29182630906768836,0.30708661417322836,0.3630203291384318,0.41111111111111104,0.2766884531590414,0.31488203266787657,0.3713200379867047,0.307794803464357,0.11525795828759602,0.18862090290661715,0.23019801980198026,0.2559766763848397,0.36596385542168675,0.45468164794007493,0.20617283950617282,0.31821617535903246,0.3790999237223493,0.2843016069221261,0.11525795828759602,0.238954573739888,0.31112507856693905,0.27742392073602273,0.3740949316170554,0.4007597340930675,0.27341389728096677,0.3724696356275304,0.4490358126721764,0.35570469798657717,2
6.915477497255769e-2,0.1498127340823969,0.2050431320504313,0.17195767195767198,0.261326860841424,0.28773584905660377,0.1346666666666667,0.2264957264957264,0.2607959356477561,0.17041581458759372,6.915477497255769e-2,0.10376569037656903,0.17369093231162192,0.16647919010123738,0.20425943852855769,0.2313131313131313,0.1459694989106755,0.16696914700544457,0.20227920227920226,0.16988674217188535,6.915477497255769e-2,0.17192331478045758,0.15779702970297035,0.23381924198250728,0.33207831325301207,0.4419475655430712,0.16481481481481478,0.2758881330309901,0.34248665141113643,0.19839307787391852,6.915477497255769e-2,0.18294959551960177,0.26209930861093655,0.22222222222222227,0.3089300080450522,0.33048433048433046,0.2122356495468278,0.30526315789473685,0.3700642791551883,0.30335570469798656,2
